institution_id,name,address,phone,fax,email,internet
233236664,Laser Processing Research Center,"Quinghua Yuan
Beijing 1000084
China",+86 10 62772993,,secr@lprc.cn,Zur Homepage
970810,Institut für Prävention und Arbeitsmedizin der Deutschen Gesetzlichen Unfallversicherung Institut der Ruhr-Universität Bochum (IPA),"Bürkle-de-la-Camp-Platz 1
44789 Bochum
Deutschland",+49 234 302-4501,+49 234 302-4505,bruening@ipa-dguv.de,Zur Homepage
12925,Institut für Arbeitsmarkt- und Berufsforschung (IAB) der Bundesagentur für Arbeit (BA),"Regensburger Straße 104
90478 Nürnberg
Deutschland",+49 911 179-3010,+49 911 179-5597,IAB@iab.de,Zur Homepage
40075449,University of Sussex,"Sussex House
Brighton BN1 9RH
Großbritannien",+44 1273 606755,+44 1273 678335,information@sussex.ac.uk,Zur Homepage
10818,Kommission für Geschichte des Parlamentarismus und der politischen Parteien e.V.,"Schiffbauerdamm 40
10117 Berlin
Deutschland",+49 30 227925-72,+49 30 227925-74,info@kgparl.de,Zur Homepage
20779812,Universidade Estadual Paulista,"
Rio Claro
Brasilien",,,,Zur Homepage
21091620,Illinois State University,"
Normal IL 61790
USA",+1 309 438-2111,,,Zur Homepage
20754194,"ehemals Amt des Generalkonservators der Pepublik Polen, TU Warschau","ul. Ksawerów 13
02-656 Warszawa
Polen",,,,
35449819,Weizmann Institute of Science,"234 Herzl Street
Rehovot 7610001
Israel",+972 8 934-2111,+972 8 934-4107,,Zur Homepage
388886,Archäologische Staatssammlung München,"Lerchenfeldstraße 2
80538 München
Deutschland",+49 89 2112402,+49 89 21124401,,
980470,Rheinisches Landesmuseum Trier,"Weimarer Allee 1
54290 Trier
Deutschland",+49 651 9774-0,+49 651 9774-222,,Zur Homepage
350786225,Chair of Governance of Urban Transitions Department of Human Geography & Spatial Planning Faculty of Geosciences Utrecht University,"Heidelberglaan 2
3508 TC Utrecht
Niederlande",,,,Zur Homepage
87364677,Deutsches Historisches Institut Moskau,"Voroncovskaja ulica 8/7
109044 Moscow
Russische Föderation",+7 495 7305249,,dhi@dhi-moskau.org,Zur Homepage
12914,Staatliches Museum für Naturkunde Stuttgart - Zentrum für Biodiversitätsforschung,"Rosenstein 1
70191 Stuttgart
Deutschland",+49 711 8936-0,+49 711 8936-100,eder.smns@naturkundemuseum-bw.de,
323277193,Soka University of America (SUA) Pauling Hall 434,"University Drive 1
Aliso Viejo
USA",,,,Zur Homepage
320338232,Aalborg University Department of Mechanical and Manufactoring Engineering,"Fibigerstraede 16
9220 Aalborg
Dänemark",,,,
17217,Medizinische Hochschule Hannover Zentrum Pharmakologie und Toxikologie Institut für Pharmakologie,"Carl-Neuberg-Straße 1
30625 Hannover
Deutschland",+49 511 532-2805,+49 511 532-4081,stanke.annette@mh-hannover.de,Zur Homepage
12714908,Deutsches Institut für Lebensmitteltechnik e.V.,"Prof.-von-Klitzing Straße 7
49610 Quakenbrück
Deutschland",+49 5431 183-0,+49 5431 183-114,info@dil-ev.de,Zur Homepage
387826716,Mathys Orthopädie GmbH Mörsdorf,"An den Trillers Büschen 2
07646 Mörsdorf
Deutschland",+49 36428 4940,+49 36428 494,info.de@mathysmedical.com,Zur Homepage
329404388,Yokohama City University International College of Arts and Sciences,"Kanazawa-ku Seto 22-2
Yokohama 236-0027
Japan",,,,Zur Homepage
279149447,International Centre of Biodynamics,"Intrarea Portocalelor 1B
060101 Bucuresti
Rumänien",+40 21 3104354,,,
10681,Fraunhofer-Institut für Integrierte Systeme und Bauelementetechnologie (IISB) Bereich Bauelementetechnologie,"Schottkystraße 10
91058 Erlangen
Deutschland",+49 9131 761-0,+49 9131 761-390,info@iis-b.fhg.de,Zur Homepage
374565696,Deutsche Gesellschaft für Völkerkunde e.V. c/o Institut für Sozial- und Kulturanthropologie,"Landoltweg 9-11
14195 Berlin
Deutschland",+49 30 838-62892,+49 30 838-52382,kristina.dohrn@fu-berlin.de,Zur Homepage
10357,Martin-Luther-Universität Halle-Wittenberg,"Universitätsplatz 10
06108 Halle
Deutschland",+49 345 55-21001,+49 345 55-27075,rektor@uni-halle.de,Zur Homepage
33383314,Agroisolab GmbH Im Technologiezentrum,"Karl-Heinz-Beckurts-Straße 13
52428 Jülich
Deutschland",+49 2461 690-290,+49 2461 690-299,office@agroisolab.de,Zur Homepage
19454010,California Institute of Technology Jet Propulsion Laboratory,"4800 Oak Grove Drive
Pasadena CA 91109-8099
USA",,,,Zur Homepage
165112595,Harish-Chandra Research Institute,"Chhatnag Road Jhusi
Allahabad 211019
Indien",,,,Zur Homepage
222539075,Julius-Maximilians-Universität Würzburg Lehrstuhl für Klinische Epidemiologie und Biometrie,"Petrinistraße 33A
97080 Würzburg
Deutschland",+49 931 2014-7308,,epidemiologie@klinik.uni-wuerzburg.de,Zur Homepage
20699092,Institut für Slavistik der Universität Gießen,"Karl-Glöckner-Straße 21
35394 Gießen
Deutschland",,,,
161166022,Nara University of Education,"
Nara 6308528
Japan",,,,Zur Homepage
109923111,Messotron Hennig GmbH & Co.KG,"Friedrich-Ebert-Straße 37
64342 Seeheim-Jugenheim
Deutschland",,,,
21093560,University of Turku,"
20014 Turku
Finnland",+358 2 333-51,,,Zur Homepage
260984213,Klinikum Freising,"Alois-Steinecker-Straße 18
85354 Freising
Deutschland",+49 8161 24-3000,+49 8161 24-3099,info@klinikum-freising.de,Zur Homepage
137236277,Microbiological Research and Services New Business Development Lohmann Animal Health GmbH & Co.KG,"Heinz-Lohmann-Straße 4
27472 Cuxhaven
Deutschland",,,,
251068578,Central South University of Forestry and Technology,"Shaoshan South Road 498
Changsha 410004
China",+86 731 5681-078,,,Zur Homepage
276103349,Istituto Italiano di Tecnologia Graphene Labs,"Via Morego 30
16163 Genova
Italien",,,,
240166688,Immunologische Krebs-Therapie e.V. Association for Cancer Immunotherapy,"Kupferbergterrasse 17-19
55116 Mainz
Deutschland",+49 6131 6358042,+49 6131 6358044,office@cimt.eu,Zur Homepage
324629250,HYDAC Cooling GmbH,"Industriegebiet
66280 Sulzbach
Deutschland",,,,
392015822,Tsinghua University Department of Automotive Engineering,"
Beijing 100084
China",,,,
10406,Leibniz-Institut für Wirtschaftsforschung Halle (IWH),"Kleine Märkerstraße 8
06108 Halle
Deutschland",+49 345 7753-60,+49 345 7753-820,presse@iwh-halle.de,Zur Homepage
154052257,Academy of Military Medical Sciences,"No 27, Taiping Road
Beijing
China",+86 106 693-2301,,,
370726,Laboratoire National de la Santé,"Postfach 1102
1011 Luxembourg
Luxemburg",,,,
284004205,Center for Chemical Engineering (SPIN),"
Nancy
Frankreich",,,,
16092524,Centre National de la Recherche Scientifique (CNRS) Unité de Recherche en Génomique Végétale (URGV),"2, rue Gaston Crémieux
91057 Évry Cedex
Frankreich",+33 1 60874500,+33 1 60874510,,Zur Homepage
55989664,Educational Testing Service (ETS),"660 Rosedale Road
Princeton NJ 08541
USA",+1 609 9219000,+1 609 7375410,,Zur Homepage
970754,Badische Landesbibliothek,"Erbprinzenstraße 15
76133 Karlsruhe
Deutschland",+49 721 175-2201,+49 721 175-2333,direktion@blb-karlsruhe.de,Zur Homepage
20765686,Medizinisch-Psychosomatische Klinik Roseneck,"Am Roseneck 6
83209 Prien
Deutschland",+49 8051 68-0,+49 8051 68-3563,KlinikRoseneck@schoen-kliniken.de,Zur Homepage
14358,Universität Osnabrück Fachbereich Physik,"Barbarastraße 7
49076 Osnabrück
Deutschland",+49 541 969-2660,+49 541 969-2670,dekan@physik.uni-osnabrueck.de,Zur Homepage
54802192,"Centre National Recherche Scientifique (CNRS) Pays germaniques - histoire, culture, philosophie (UMR 8547)","45 rue d'Ulm
75005 Paris
Frankreich",,,,Zur Homepage
12919,Bayerisches Geologisches Landesamt,"Heßstraße 128
80797 München
Deutschland",+49 89 9214-2600,+49 89 9214-2647,poststelle@gla.bayern.de,Zur Homepage
241727718,Boehlerit GmbH und Co.KG,"Heidenheimer Straße 108
73447 Oberkochen
Deutschland",,,ronald.weissenbacher@bohlerit.com,
22114716,DONAUISAR Klinikum Deggendorf,"Perlasberger Straße 41
94469 Deggendorf
Deutschland",+49 991 380-0,+49 991 380-3510,info@donau-isar-klinikum.de,Zur Homepage
13216,Freie Universität Berlin Botanischer Garten und Botanisches Museum (BGBM),"Königin-Luise-Straße 6-8
14195 Berlin
Deutschland",+49 30 838-50132,+49 30 838-50218,sekretariat-direktor@bgbm.org,Zur Homepage
316505146,ISA - Institut des Sciences Analytiques UMR 5280,"5, rue de la Doua
69100 Villeurbanne
Frankreich",,,,Zur Homepage
20727390,AHG Klinik für Psychosomatik Bad Dürkheim,"Kurbrunnenstraße 12
67098 Bad Dürkheim
Deutschland",+49 6322 934-0,,duerkheim@ahg.de,Zur Homepage
280021019,University of Otago Depart. of Physiology,"Postfach PO Box 913
Dunedin 9054
Neuseeland",,,,
30306564,OTKA Hungarian Scientific Research Fund,"Czuczor u 10
1093 Budapest
Ungarn",+36 1 219-8700,+36 1 219-8756,otka@otka.hu,Zur Homepage
12959,Hochschule für Musik und Theater Hamburg,"Harvestehuder Weg 12
20148 Hamburg
Deutschland",+49 40 428482-01,+49 40 428482-666,info@hfmt.hamburg.de,Zur Homepage
60741207,University of Zilina,"Moyzesova 20
010 26 Zilina
Slowakei",+421 41 5622758,,info@rekt.utc.sk,Zur Homepage
251004496,Brandon University,"270 - 18th Street
Brandon MB R7A 6A9
Kanada",+1 204 728-9520,+1 204 726-4573,,Zur Homepage
20753124,Forschungszentrum Europäische Aufklärung,"Gregor-Mendel-Straße 21/22
14469 Potsdam
Deutschland",,,,
232635453,Westfälische Drahtindustrie GmbH Werk Rothenburg,"Friedenstr. 21
06193 Löbejün
Deutschland",,,info@wdi-dsw.de,Zur Homepage
20706866,Pharmakologisches Institut für Naturwissenschaftler der Universität Frankfurt,"Theodor-Stern-Kai 7
60596 Frankfurt am Main
Deutschland",,,,
272598630,CHRU de Strasbourg - Nouvel Hôpital Civil Service d'immunologie clinique,"1, place d l'Hôpital - BP 426
67091 Strasbourg Cedex
Frankreich",,,,
10660,Fraunhofer-Institut für Biomedizinische Technik (IBMT),"Joseph-von-Fraunhofer-Weg 1
66280 Sulzbach
Deutschland",+49 6897 9071-101,+49 6897 9071-110,,Zur Homepage
30392,Neurologisches Rehabilitationszentrum Leipzig (NRZ),"Muldentalweg 1
04828 Bennewitz
Deutschland",+49 3425 888-812,+49 3425 888-888,hummelsheim@sachsenklinik.de,Zur Homepage
273633723,University of Southern California Dornsife Mind & Society Center (interdisciplinary research center) Department of Psychology - Social Psychology,"South McClintock Ave. 3620
Los Angeles 90089-1061
USA",,,,
10379,Technische Hochschule Brandenburg,"Magdeburger Straße 50
14770 Brandenburg
Deutschland",+49 3381 355-0,+49 3381 355-199,info@th-brandenburg.de,Zur Homepage
392436902,Tsinghua University Department of Materials Science and Engineering,"
Beijing
China",,,,
249938664,Kreisarchiv Ravensburg,"Gartenstraße 107
88212 Ravensburg
Deutschland",+49 751 85-9530,+49 751 85-9505,kul@landkreis-ravensburg.de,Zur Homepage
215865748,Carl Zeiss AG,"Carl-Zeiss-Straße 22
73447 Oberkochen
Deutschland",+49 7364 20-0,+49 7364 20-6808,,Zur Homepage
332028407,St. Elisabeth-Hospital Meerbusch-Lank,"Hauptstraße 74-76
40668 Meerbusch
Deutschland",+49 2150 917117,+49 2150 917111,info@rrz-meerbusch.de,Zur Homepage
20775878,BDG-Service GmbH,"Hansaallee 203
40549 Düsseldorf
Deutschland",+49 211 6871-359,+49 211 6871-334,chomiak-janus@bdg-service.de,Zur Homepage
21092428,New Mexico State University,"Postfach P.O. Box 30001
Las Cruces NM 88003-8001
USA",+1 505 646-0111,,,Zur Homepage
313778456,University of Worcester Institute of Education,"Henwick Grove
Worcester WR2 6AJ
Großbritannien",,,,
20782488,National Natural Science Foundation of China,"83 Shuangqing Road
100085 Beijing
China",+86 10 6232-7014,+86 10 6232-7004,Bic@mail.nsfc.gov.cn,Zur Homepage
29712494,Vrije Universiteit Amsterdam,"De Boelelaan 1105
1081 HV Amsterdam
Niederlande",+31 20 59-89898,+31 20 5989899,international@dienst.vu.nl,Zur Homepage
20271364,Jozef Stefan Institute,"Jamova 39
1000 Ljubljana
Slowenien",+386 1 4773900,,,Zur Homepage
73213577,The University of Chichester,"College Lane
Chichester PO19 6PE
Großbritannien",+44 1243 816000,,,Zur Homepage
270809092,Wiener Wiesenthal Institut für Holocaust-Studien (VWI),"Rabensteig 3
1010 Wien
Österreich",+43 1 89015140,+43 1 25330334069,office@vwi.ac.at,Zur Homepage
10487,Stiftung zur Förderung der Historischen Kommission bei der Bayerischen Akademie der Wissenschaften,"Alfons-Goppel-Straße 11
80539 München
Deutschland",+49 89 2303-1150,+49 89 2303-1245,Histkomm@hk.badw-muenchen.de,Zur Homepage
20762822,"Genentech, Inc.","1 DNA Way
South San Francisco, CA 94080-4990
USA",,,,Zur Homepage
71924271,Polish Academy of Sciences Nencki Institute of Experimental Biology,"3 Pasteur Street
02-093 Warszawa
Polen",+48 22 6598571,+48 22 8225342,m.szumowski@nencki.gov.pl,Zur Homepage
387571240,Indian Statistical Institute,"Mile Mysore Road 8
560059 Bangalore
Indien",,,,
152147264,Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE),"Sigmund-Freud-Straße 27
53127 Bonn
Deutschland",+49 228 43302-0,+49 228 43302-279,information@dzne.de,Zur Homepage
10616,"Ministerium für Wissenschaft, Forschung und Kunst Baden-Württemberg","Königstraße 46
70173 Stuttgart
Deutschland",+49 711 279-0,+49 711 279-3080,poststelle@mwk.bwl.de,Zur Homepage
26047234,Universidad Nacional de Salta,"Av. Bolivia 5150
Salta 4400
Argentinien",+54 387 4258-671,,,Zur Homepage
49619056,Centrum für Angewandte Nanotechnologie GmbH,"Grindelallee 117
20146 Hamburg
Deutschland",+49 40 42838-0,+49 42838-5797,,
24285335,Université de Genève,"24 rue du Général-Dufour
1211 Genf 4
Schweiz",+41 22 379-7111,+41 22 379-1134,,Zur Homepage
278026530,Instituto para el Desarrollo Rural de Sudamérica,"Av. de octubre 20
2396 La Paz
Bolivien",,,,Zur Homepage
206619684,IVL Swedish Environmental Research Institute,"P.O. Box 210 60
100 31 Stockholm
Schweden",,,,Zur Homepage
20726462,Institut für Nichtmetallische Werkstoffe der Technischen Universität Berlin,"Albert-Einstein-Straße 2
12489 Berlin
Deutschland",,,,
87713647,Polish Academy of Sciences Institute of Philosophy and Sociology,"Novy Swiat Street 72
00-330 Warszawa
Polen",,,,Zur Homepage
62686832,University of Huddersfield,"Queensgate
Huddersfield HD1 3DH
Großbritannien",+44 1484 422288,,international.office@hud.ac.uk,Zur Homepage
38969966,Brno University of Technology,"Antonínská 548/1
601 90 Brno
Tschechische Republik",+420 541 14-1111,+420 541 21-1309,,Zur Homepage
109895010,DIAS Infrared GmbH,"Pforzheimer Straße 21
01189 Dresden
Deutschland",+49 351 896740,+49 351 8967499,info@dias-infrared.de,Zur Homepage
208171996,Forschungszentrum Jülich GmbH Institute of Complex Systems (ICS),"
52425 Jülich
Deutschland",,,,Zur Homepage
146679410,heipha Dr. Müller GmbH,"Lilienthalstraße 16
69214 Eppelheim
Deutschland",+49 6221 75901305,+49 6221 75901990,,Zur Homepage
277155906,Greka Laboratory Brigham´s and Women´s Hospital Harvard Medical School,"Blackfan Circle HIM 514 4
Boston 02115
USA",,,,Zur Homepage
286075634,Kuzulia,"34 rue des Trois Frères Le Roy
29860 Plabennec
Frankreich",,,,
20758370,National Academy of Sciences of Ukraine Institute of Mathematics,"3, Tereshchenkivska st.
01601 Kiev
Ukraine",+380 44 2345150,+380 44 2353010,institute@imath.kiev.ua,Zur Homepage
40055041,Roehampton University London,"Roehampton Lane
London SW15 5PU
Großbritannien",+44 20 8392-3232,+44 20 8392-3470,enquiries@roehampton.ac.uk,Zur Homepage
20756658,Centre National de la Recherche Scientifique (CNRS) Observatoire de la Côte d'Azur,"Postfach B.P. 4229
06304 Nice Cedex 4
Frankreich",,,,Zur Homepage
393876665,Maastricht University Department of Educational Development and Research School of Health Professions Education,"Postfach P.O. Box 616
6200 MD Maastricht
Niederlande",,,,
15087,Freie Universität Berlin Institut für Biologie Bereich Zoologie und Humanbiologie,"Königin-Luise-Straße 1-3
14195 Berlin
Deutschland",,,,Zur Homepage
18815,"Technische Universität München Klinikum rechts der Isar Institut für Medizinische Mikrobiologie, Immunologie und Hygiene","Trogerstraße 30
81675 München
Deutschland",+49 89 4140-4121,+49 89 4140-4868,carmen.baeuerle@tum.de,Zur Homepage
68154951,Tropical Agriculture Research and Higher Education Center CATIE,"
93-7170 Turrialba
Costa Rica",,,,
36207284,Muzeul Banatului Timisoara,"Piata Huniade 1
Timisoara
Rumänien",+40 256 191339,+40 256 201321,,Zur Homepage
10161,Bayerisches Landesamt für Denkmalpflege,"Hofgraben 4
80539 München
Deutschland",+49 89 2114-0,+49 89 2114-300,poststelle@blfd.bayern.de,Zur Homepage
12997,Bundesamt für Naturschutz (BfN),"Konstantinstraße 110
53179 Bonn
Deutschland",+49 228 8491-0,+49 228 8491-9999,info@bfn.de,Zur Homepage
386405204,Deutsche Post STIFTUNG,"Schaumburg-Lippe-Straße 9
53113 Bonn
Deutschland",+49 228 3875-6130-0,+49 228 3875-6130-9,klar@deutsche-post-stiftung.org,Zur Homepage
20730010,Abteilung für Kinder- und Jugendendokrinologie,"
Trier
Deutschland",,,,
20781316,Centre National de la Recherche Scientifique (CNRS) Institut Méditerranéen d'Ecologie et Paléoécologie,"Pavillon Villemin BP 80
13545 Aix en Provence Cedex 04
Frankreich",,,,Zur Homepage
171074747,Navy Center for Applied Research in Artificial Intelligence (NCARAI),"Code 5510
Washington DC 20375
USA",+1 202 767-2684,+1 202 767-3172,w5510@aic.nrl.navy.mil,Zur Homepage
183685435,Wenzel Knotenpunkt GmbH,"Vogtshalde 7
72336 Balingen
Deutschland",,,info@knotenpunkt.com,Zur Homepage
48718366,Volkswagen Logistics GmbH & Co. OHG L-TV Versorgungsmanagement,"Heßlinger Straße 12
38440 Wolfsburg
Deutschland",+49 5361 263-1425,+49 5361 263-2425,,
230494159,Stiftung Weltethos,"Waldhäuser Straße 23
72076 Tübingen
Deutschland",+49 7071 62646,+49 7071 610140,office@weltethos.org,Zur Homepage
10580,Westsächsische Hochschule Zwickau,"Dr.-Friedrichs-Ring 2A
08056 Zwickau
Deutschland",+49 375 536-0,+49 375 536-1127,rektor@fh-zwickau.de,Zur Homepage
20770336,The Academy of Sciences of the Czech Republik Institute of Geophysics,"Bocni II/1401
14131 Praha 4
Tschechische Republik",+420 2 67103-111,+420 2 72761-549,gfu@ig.cas.cz,Zur Homepage
10514,Europa-Universität Viadrina Frankfurt (Oder),"Große Scharrnstraße 59
15230 Frankfurt (Oder)
Deutschland",+49 335 5534-4334,+49 335 5534-4305,kanzler@europa-uni.de,Zur Homepage
15580337,Universität Bern,"Hochschulstraße 4
3012 Bern
Schweiz",+41 31 631-8111,,kanzlei@imd.unibe.ch,Zur Homepage
981897,DRK-Kinderklinik Siegen gGmbH,"Wellersbergstraße 60
57072 Siegen
Deutschland",+49 271 2345-0,+49 271 56391,info@drk-kinderklinik.de,Zur Homepage
20708556,Forschungsstelle für Jugendstrafrecht und Kriminalprävention an der Christian-Albrechts-Universität zu Kiel,"Leibnizstraße 6
24118 Kiel
Deutschland",+49 431 880-7341,+49 431 880-7429,ostendorf@email.uni-kiel.de,Zur Homepage
165974650,PFW Aerospace AG,"Am Neuen Rheinhafen 10
67346 Speyer
Deutschland",+49 6232 616-4431,+49 6232 616-4204,info@pfw.aero,Zur Homepage
387962414,Voronezh State University Faculty of Physics,"1 Universitetskaya pl.
394006 Voronezh
Russische Föderation",,,,Zur Homepage
234624290,M.G. Kholodny Institute of Botany of the National Academy of Sciences of Ukraine,"Tereshchenkivska St. 2
01601 Kiev
Ukraine",+380 44 2344-041,+380 44 2344-041,inst@botany.kiev.ua,Zur Homepage
20252235,Centre national de la recherche scientifique (CNRS) Institut Pierre-Simon Laplace (IPSL) Laboratoire des Sciences du Climat et de l'Environnement (LSCE),"Orme de Merisiers, Bat. 701
91191 Gif-sur-Yvette Cedex
Frankreich",+33 1 69087711,+33 1 69087716,,Zur Homepage
262602395,University of Port Harcourt,"East/West Road PMB 5323
Choba
Nigeria",+234 84 817-941,,,Zur Homepage
